,Timestamp,Milliseconds,X,Y,Z
535,2019-04-26 13:20:20,10701,-1.3569794,-6.0854187,-3.0921173
536,2019-04-26 13:20:20,10720,0.47937012,-3.6014252,-1.2006989
537,2019-04-26 13:20:20,10741,3.326065,-3.2470856,-1.9177704
538,2019-04-26 13:20:20,10760,6.4971924,-4.6381226,-3.1471863
539,2019-04-26 13:20:20,10780,8.881821,-7.4441223,-4.0857086
540,2019-04-26 13:20:20,10801,6.8611145,-7.1604156,-2.5163116
541,2019-04-26 13:20:20,10820,4.4345856,-5.2115326,-2.03508
542,2019-04-26 13:20:20,10840,3.7103424,-4.80571,0.27293396
543,2019-04-26 13:20:20,10860,5.4617004,-10.16394,0.0059814453
544,2019-04-26 13:20:20,10881,6.5450745,-15.073242,-0.76016235
545,2019-04-26 13:20:20,10900,5.171997,-19.381607,-4.605255
546,2019-04-26 13:20:20,10920,2.989685,-23.904251,-3.308792
547,2019-04-26 13:20:20,10941,-1.869339,-16.92276,-3.0562134
548,2019-04-26 13:20:20,10961,-3.9140015,-12.804733,-6.1483154
549,2019-04-26 13:20:20,10980,-0.44239807,-13.390121,-2.719818
550,2019-04-26 13:20:20,11000,4.318466,-12.203796,1.7070618
551,2019-04-26 13:20:20,11021,7.551834,-8.64122,-0.9888153
552,2019-04-26 13:20:20,11040,8.317978,-7.1472473,-2.553421
553,2019-04-26 13:20:20,11061,4.3986816,-6.024353,-1.2557678
554,2019-04-26 13:20:20,11081,1.5172577,-5.011612,-0.2621765
555,2019-04-26 13:20:20,11100,-0.63513184,-4.463333,0.52911377
556,2019-04-26 13:20:20,11121,-2.1674194,-3.7534637,1.8219757
557,2019-04-26 13:20:20,11141,-2.8521729,-3.3835602,1.5909424
558,2019-04-26 13:20:20,11160,-2.1363068,-2.4809418,-0.1544342
559,2019-04-26 13:20:20,11181,-0.849411,-2.8951416,-1.8627014
560,2019-04-26 13:20:20,11200,-0.4986725,-3.8839417,-3.5434265
561,2019-04-26 13:20:20,11221,-0.21853638,-6.1476593,-5.61322
562,2019-04-26 13:20:20,11240,1.0611572,-9.021896,-9.865311
563,2019-04-26 13:20:20,11261,2.5312042,-12.137955,-10.295074
564,2019-04-26 13:20:20,11281,0.34887695,-13.630737,-8.24205
565,2019-04-26 13:20:20,11300,-0.7189331,-11.879379,-9.695328
566,2019-04-26 13:20:20,11321,-1.5102081,-21.72194,-10.808624
567,2019-04-26 13:20:20,11340,-3.363327,-31.11679,23.763641
568,2019-04-26 13:20:20,11360,6.8491364,-18.215637,-1.1911163
569,2019-04-26 13:20:20,11380,7.590149,-5.984848,6.3206787
570,2019-04-26 13:20:20,11400,5.7825165,-8.302444,3.467987
571,2019-04-26 13:20:20,11421,4.1568604,-14.909241,-0.068237305
572,2019-04-26 13:20:20,11440,1.6213989,-14.681793,-0.73861694
573,2019-04-26 13:20:20,11460,-3.5812073,-10.514679,-1.3227997
574,2019-04-26 13:20:21,11480,-3.3537445,-7.644043,-3.9061432
575,2019-04-26 13:20:21,11501,-1.6945648,-7.1448517,-2.4337158
